GENEID,baseMean,log2FoldChange,lfcSE,pvalue,padj,SYMBOL
ENSMUSG00000079450,5.55098958856519,0.784982768726762,0.829898166848039,0.073221574699332,0.118095580874491,3110007F17Rik
ENSMUSG00000095474,1.37241203416897,0.376681836456671,0.796116006266091,0.0786329645235386,0.125815973844257,Gm6604
ENSMUSG00000094620,1.41285448286003,-0.0158729479771872,0.624213626155787,0.944777709514886,0.963645412274957,Gm5167
ENSMUSG00000034480,1475.14940138454,0.220278023207301,0.0689277896998888,0.0013264631165669,0.00305494417946172,Diap2
ENSMUSG00000051323,9.25616311098323,2.59683663103066,0.947366987806424,0.000386223993859619,0.000968076810353202,Pcdh19
ENSMUSG00000067377,54.8144010244999,0.697506151845087,0.345494813031833,0.0200313530826388,0.037025203882457,Tspan6
ENSMUSG00000031255,1.30190376525114,-0.010760551145921,0.665752801521397,0.960311853759767,0.973247332272085,Sytl4
ENSMUSG00000031256,4474.00207932631,-0.1845192999192,0.0511825135359771,0.000298093137015578,0.000761826412519048,Cstf2
ENSMUSG00000031257,12.2959921612847,0.47164775369341,0.577114967338965,0.206207615159758,0.289058428923522,Nox1
ENSMUSG00000031258,149.380897802189,-0.236476981056621,0.251674450758738,0.309727329059436,0.405831636982748,Xkrx
ENSMUSG00000052549,4.55825054786367,0.126244768735155,0.556632033134814,0.692651593522774,0.766671846791817,Arl13a
ENSMUSG00000067369,1996.93507242574,0.0234500751860447,0.0556158851235057,0.671336971234975,0.749307683449053,Trmt2b
ENSMUSG00000033578,3.55889378535449,3.42609619724065,2.63820910594055,0.00339405113030783,0.00730283542927283,Tmem35
ENSMUSG00000031262,780.170400408277,-0.496710144481663,0.0946111050641087,1.17244642967725e-07,4.47765885793387e-07,Cenpi
ENSMUSG00000000223,41.3668471279005,-0.498306631573288,0.322739597914066,0.0782504656601069,0.125281166911937,Drp2
ENSMUSG00000048007,494.884601548029,-0.0594294286981096,0.101669857247949,0.561882828615709,0.652877763060726,Timm8a1
ENSMUSG00000031264,185.884676990149,-2.47315112124738,0.227865549280452,1.93496428046296e-28,2.20503830000381e-27,Btk
ENSMUSG00000079435,8900.39314517349,0.444260261525292,0.0643524573632655,4.52461072716303e-12,2.4731363476402e-11,Rpl36a
ENSMUSG00000031266,2027.28145813949,0.205666785686541,0.0646656707922245,0.00139676544253924,0.00320406597907176,Gla
ENSMUSG00000045427,6358.97316740503,0.257082219864869,0.0602672890790668,1.84023080356529e-05,5.53205624429567e-05,Hnrnph2
ENSMUSG00000049804,399.98733940153,0.159832946535625,0.106680449926671,0.128571240419377,0.192788794229767,Armcx4
ENSMUSG00000033460,24.7605043438481,3.36850846765306,0.783714909895451,4.61234133937062e-06,1.49378489365313e-05,Armcx1
ENSMUSG00000050394,111.043169755583,0.771646075786743,0.260938668573524,0.0013175574264507,0.0030357801492751,Armcx6
ENSMUSG00000049047,495.168112978331,0.892355269333842,0.102990591965375,1.68112055402116e-18,1.2888039365424e-17,Armcx3
ENSMUSG00000033436,1215.50058655309,1.56636932642525,0.0751068029186588,2.35217500848335e-97,9.6173706777306e-96,Armcx2
ENSMUSG00000009941,6.15096622957249,0.31965570098045,0.566473856446153,0.360112806871796,0.459709686589269,Nxf2
ENSMUSG00000052676,487.797211259854,1.96515622627861,0.112176344802706,1.34293839828366e-69,3.66379936400399e-68,Zmat1
ENSMUSG00000031409,1.24147467387677,0.189487781982338,0.669925293003761,0.364492394838042,0.4641594479512,Tceal6
ENSMUSG00000067360,1.1387964390827,0.257321947784153,0.704803686414751,0.207847955118272,0.290834046962404,Pramel3
ENSMUSG00000058252,1.01124021687152,0.256360312114424,0.725509770164795,0.134454116499073,0.200298960201067,1700008I05Rik
ENSMUSG00000043384,1787.25699894182,1.60328815217484,0.0695389854349548,2.2270211618563e-118,1.16028547355844e-116,Gprasp1
ENSMUSG00000072969,1200.69214116829,0.443927140877643,0.0724528312142329,7.6074518491721e-10,3.53125401985706e-09,Armcx5
ENSMUSG00000072964,1043.2212933409,0.786891943683168,0.0890039093736337,4.5596447966603e-19,3.57114864969202e-18,Bhlhb9
ENSMUSG00000072966,109.111301436021,3.75128354944217,0.270194341128377,7.81634489106699e-45,1.34693606983453e-43,Gprasp2
ENSMUSG00000048040,124.531410396768,2.20741917256836,0.240169743623612,4.59056900768564e-21,3.95530331867958e-20,Arxes2
ENSMUSG00000048355,38.6205362844392,2.13972124278121,0.386698409548241,3.83574354835413e-09,1.68651462027267e-08,Arxes1
ENSMUSG00000042750,60.6030235886879,0.390631370352625,0.276766192670326,0.120535550361326,0.182622201159997,Bex2
ENSMUSG00000047844,1.55945283401557,-0.368214228384303,0.799803268628041,0.0598495050789918,0.0989110534819154,Bex4
ENSMUSG00000051579,17.6572412912393,-0.369992407536664,0.485806298443397,0.292873881242814,0.387232682495461,Tceal8
ENSMUSG00000054034,1.35408906920278,0.0604749540817952,0.667644248600164,0.694638223690384,0.768269382225687,Tceal5
ENSMUSG00000050071,20.981443221619,-0.298973224287819,0.418418008224771,0.363918673427676,0.463554870150941,Bex1
ENSMUSG00000042712,2138.13483468177,-0.198660473884557,0.0729325275742679,0.00608230426560053,0.012490131274654,Wbp5
ENSMUSG00000046432,3012.19258491658,-0.0612286187218273,0.0570550860359228,0.277793512706055,0.369932239779015,Ngfrap1
ENSMUSG00000057439,1.99544282212951,0.502369435629137,0.899220588958998,0.0643650645377775,0.105378767773988,Kir3dl2
ENSMUSG00000031424,3.07887362948353,0.800906908206375,1.14992359010116,0.0497978665435664,0.0839375854810297,Kir3dl1
ENSMUSG00000044550,10.7468569959062,2.54906368289699,1.15524545902914,0.00401198848810372,0.00852876046229255,Tceal3
ENSMUSG00000049536,2.43207943036436,0.401624738328595,0.766421784078209,0.14796421448222,0.217472075969811,Tceal1
ENSMUSG00000031422,4785.58901046014,0.452401724593666,0.0460949118551024,8.75146458936827e-23,8.16838318593043e-22,Morf4l2
ENSMUSG00000018595,7.78806412428387,0.300726992157754,0.58739664884699,0.378534667176953,0.478225282808244,Glra4
ENSMUSG00000031425,95.3312288890853,1.73471700410374,0.230787943689964,8.14073875778135e-15,5.24251460804952e-14,Plp1
ENSMUSG00000072955,2.81483368743495,0.0925297863469304,0.597095435063895,0.743331612709026,0.809254305876107,Tmsb15l
ENSMUSG00000089996,1.13259750348517,0.251658913549784,0.708754097233065,0.255617506679207,0.345360756205437,Tmsb15b2
ENSMUSG00000089768,15.6087065300638,-0.197773646194567,0.468248900713523,0.561616959442516,0.652803237889532,Tmsb15b1
ENSMUSG00000044348,878.273221568575,-0.865201615258576,0.0823304128061786,3.12146540440181e-26,3.31466858007985e-25,Slc25a53
ENSMUSG00000031428,759.65562092193,-1.25480243397907,0.0780207212027094,9.00910693899595e-59,2.02516403889869e-57,Zcchc18
ENSMUSG00000042595,1147.38870911213,0.465614343254601,0.081636566543958,9.1335023724613e-09,3.88747814093448e-08,Fam199x
ENSMUSG00000023443,1.22473776760446,-0.0743509496431236,0.672495364879931,0.287036773120452,0.380776535099242,Esx1
ENSMUSG00000042498,1.78185758090865,-0.0703305054424642,0.618800499812412,0.766368721724422,0.827223665952262,D330045A20Rik
ENSMUSG00000031438,269.971012594079,3.02030175316696,0.187576352099672,2.89758632900955e-59,6.59921050194603e-58,Rnf128
ENSMUSG00000042473,1603.95960882585,-0.115334093223817,0.0693327984186544,0.0941836578010766,0.147249399962382,Tbc1d8b
ENSMUSG00000098559,1633.0524019976,0.298768717312911,0.0686722833214914,1.23165897831531e-05,3.78743546761995e-05,Gm15013
ENSMUSG00000031433,1207.69184454043,0.153804392271412,0.0912257405708186,0.0893760212921004,0.140750066689076,Rbm41
ENSMUSG00000072944,3.95207362832109,0.115171227907185,0.599799073125004,0.682206632480166,0.75796411959033,Nup62cl
ENSMUSG00000031432,2638.27599101084,-0.194935406329846,0.0516581238275387,0.000150923179486882,0.000403065539181665,Prps1
ENSMUSG00000031431,12019.7054979551,0.675629749945355,0.0418184429341192,6.47808118451695e-59,1.46042762217663e-57,Tsc22d3
ENSMUSG00000000266,98.9140739768732,3.21732417195726,0.254136673509855,1.19426167997518e-37,1.7468740329252e-36,Mid2
ENSMUSG00000031429,1186.12633010975,-0.0591843996581566,0.0741389395419208,0.421784470160977,0.522717460315648,Psmd10
ENSMUSG00000079418,1133.07074496782,-0.258180635508476,0.0844778325889095,0.00202586338296128,0.00453432468100156,Atg4a
ENSMUSG00000031274,1.94172418892536,0.974457815836534,2.37300925824436,0.00727393044304955,0.0147370644351445,Col4a5
ENSMUSG00000081607,7.18327734941218,-0.054690566039992,0.488149688121735,0.868631912551303,0.907244246310708,Gm15294
ENSMUSG00000042271,318.709645574278,-0.219241939316077,0.13599587920365,0.0991054097495438,0.153878607901763,Nxt2
ENSMUSG00000031278,4635.98202025748,-0.393396260517614,0.0723097415854907,5.16334927450175e-08,2.03838456660386e-07,Acsl4
ENSMUSG00000047045,3860.88123670744,0.227315715046302,0.0458787297213087,6.94115334535502e-07,2.45302374804765e-06,Tmem164
ENSMUSG00000042225,1281.28167439034,-0.0827955270153903,0.0623350204644532,0.184407387987945,0.262538684890898,Ammecr1
ENSMUSG00000041718,707.090442967983,0.084360924270463,0.0858229088576287,0.320380383860171,0.417054033573473,Alg13
ENSMUSG00000041710,3.97528657900521,0.587675322886913,0.829939536316391,0.113793319166702,0.173893694916508,Trpc5
ENSMUSG00000041700,8.82963895683834,3.59959510639658,1.13506269635201,0.000316656706079624,0.000805894162278776,Lhfpl1
ENSMUSG00000041688,12.7105910786242,0.452787688160115,0.489305977092845,0.206832701560661,0.289699673930946,Amot
ENSMUSG00000041353,652.172378775475,0.118359744335147,0.115527861394955,0.298324213427206,0.393205397814452,Tmem29
ENSMUSG00000025269,986.182577316898,-0.280127117068567,0.0845330744732829,0.0008174784324819,0.00195137588434003,Apex2
ENSMUSG00000025270,79.8718206489788,-1.50559054803705,0.272293639534664,5.19350386114771e-09,2.25926844872826e-08,Alas2
ENSMUSG00000025271,262.999751900607,-0.190065521950337,0.11864400585792,0.103179751388764,0.159379534862112,Pfkfb1
ENSMUSG00000025272,0.949456266812699,0.149696720386572,0.683082666877813,0.348932903504673,0.44701289233518,Tro
ENSMUSG00000025268,197.713972090745,1.53727916099391,0.166521395160502,4.68725953016914e-21,4.03638081597428e-20,Maged2
ENSMUSG00000025266,3000.84433680925,0.116733679946434,0.0626566305365523,0.0614515923758419,0.10125797609804,Gnl3l
ENSMUSG00000025265,33.7509703686345,0.589310321417751,0.372440909881142,0.0617888483617817,0.101770636474924,Fgd1
ENSMUSG00000025264,1127.60725551755,0.432668832226561,0.0793934584871311,3.97795934008977e-08,1.59057111396095e-07,Tsr2
ENSMUSG00000041245,35.9422434935041,1.69984578160169,0.463621605136803,3.24433346762132e-05,9.4662346429303e-05,Wnk3
ENSMUSG00000025262,647.896971349079,0.94131675159445,0.122688681076146,6.79000867231915e-15,4.40177923834322e-14,Fam120c
ENSMUSG00000041229,5152.19140068667,-0.0803115981913756,0.0431627414278316,0.0613234226021097,0.101078856977639,Phf8
ENSMUSG00000025261,34957.4054629198,0.408861441197008,0.104449897932915,7.87538472583949e-05,0.000219076327248442,Huwe1
ENSMUSG00000025260,1868.73581723106,-0.0441537953008371,0.0763041381484611,0.551718083365666,0.643891542004071,Hsd17b10
ENSMUSG00000025257,50.2849925765149,-0.27891328524604,0.283904112361684,0.276066930240139,0.367947522183512,Ribc1
ENSMUSG00000041133,14996.861645836,-0.0878265591150819,0.0450815341598047,0.0506724534853543,0.0852825713477581,Smc1a
ENSMUSG00000041115,36.824510106162,-0.325932605300253,0.309632224325601,0.233243957754399,0.320270989325521,Iqsec2
ENSMUSG00000025332,8997.91647475981,0.0297026350055386,0.0501610268920633,0.578566542738997,0.667227539442412,Kdm5c
ENSMUSG00000087403,564.905867189666,0.542532073143753,0.103997561311823,1.27998426822059e-07,4.86806516854012e-07,Kantr
ENSMUSG00000041096,2408.2201447814,0.744231259154499,0.0576996889620941,2.80438443849369e-38,4.15272821129797e-37,Tspyl2
ENSMUSG00000067215,2.81689033671462,-0.0182350827689426,0.601011936106797,0.944840160937714,0.963645412274957,Usp51
ENSMUSG00000047238,17.3655154955943,3.20106441013057,0.616684174138427,1.98364484780893e-08,8.16844288637787e-08,Mageh1
ENSMUSG00000041658,480.31579064015,-0.0485573910124232,0.0892402059553553,0.576694994338507,0.665469162890522,Rragb
ENSMUSG00000041649,243.709736039948,-0.456471893186546,0.127243357655225,0.000252516629092849,0.000653547773385679,Klf8
ENSMUSG00000050148,2439.76071139591,-0.18298613985652,0.0705497320966291,0.00905441418405206,0.0179315616780019,Ubqln2
ENSMUSG00000041633,32.6729998282879,2.94444906734385,0.576238007399538,2.81753862358478e-08,1.14271326941431e-07,Kctd12b
ENSMUSG00000086316,516.256071436222,0.330439125200629,0.0962426416438723,0.000533659044555024,0.00131228738691052,2210013O21Rik
ENSMUSG00000046550,130.504799047834,0.371662477026971,0.193938871541429,0.044728901716874,0.0762098688554592,Spin2c
ENSMUSG00000025283,5961.7282051793,0.291428429056107,0.0556298401299882,1.59424284318396e-07,5.99737141055777e-07,Sat1
ENSMUSG00000025287,2068.30822467902,-0.172094644212164,0.0599538955778213,0.00393577342944863,0.00837702944172029,Acot9
ENSMUSG00000025289,759.96493969391,-0.187166239994956,0.0942441240487006,0.0443595988109466,0.0756799726510707,Prdx4
ENSMUSG00000041552,5.07089589944612,-0.0020345576427358,0.542913236514881,0.983022724952403,0.988419760339616,Ptchd1
ENSMUSG00000057457,6.11120410900978,0.0708016214901425,0.532550985210968,0.829296259890767,0.875908681034536,Phex
ENSMUSG00000071708,3773.40221420774,-0.0321762872778482,0.0491092159322242,0.510100081751546,0.605811038414926,Sms
ENSMUSG00000046873,1000.21758358859,0.207824051991754,0.0738586970285688,0.004669060631361,0.00981309046348377,Mbtps2
ENSMUSG00000031309,8458.56283914491,-0.330727957706207,0.0452764734172889,2.31001434436277e-13,1.37035047435199e-12,Rps6ka3
ENSMUSG00000067194,3936.28246029853,-0.0567581299735659,0.0517753506545542,0.27142792712917,0.362913419347542,Eif1ax
ENSMUSG00000041020,1.37282081184413,0.151190291268485,0.676422857523893,0.48366239292113,0.580469395756962,Map7d2
ENSMUSG00000044150,1754.30396508289,0.245605466278027,0.0711991511692176,0.000545676870324461,0.00133972486775641,A830080D01Rik
ENSMUSG00000040990,27680.5211288804,0.0865402466152749,0.0366920774566523,0.0206375688396867,0.0379924423758732,Sh3kbp1
ENSMUSG00000031303,305.178970930701,-0.666435807724377,0.126863531404612,7.848603463665e-08,3.04218822485627e-07,Map3k15
ENSMUSG00000031299,5734.2240530549,0.122682800410871,0.0471753533281415,0.00915735233868908,0.0181169970449706,Pdha1
ENSMUSG00000031295,1376.96946050063,-0.173111337865054,0.0587188219485214,0.00309627252900074,0.00670285345424867,Phka2
ENSMUSG00000031292,88.0749822551031,0.0945741670209429,0.220441753017625,0.649607215659053,0.730457357101176,Cdkl5
ENSMUSG00000055691,3.01613820591288,0.366360601683218,0.738794221326643,0.159208731917791,0.23187674138139,Gja6
ENSMUSG00000000037,10.2055076550643,0.615283835017873,0.843403490550805,0.114555440958831,0.174972512918588,Scml2
ENSMUSG00000043518,1.30352204492716,-0.149432217452795,0.655417469551667,0.452980719039409,0.551464023225689,Rai2
ENSMUSG00000031353,9904.27990602039,-0.00560308412323602,0.0438644146855025,0.901367138169007,0.932865883496996,Rbbp7
ENSMUSG00000038344,2426.40104518186,0.0780174754998139,0.0562356518199502,0.163691605215354,0.237384828341537,Txlng
ENSMUSG00000031357,2379.70615491799,-0.189079115060658,0.0585110268672255,0.00117152165328352,0.0027206267613075,Syap1
ENSMUSG00000031360,4111.60671013851,0.0384283916026267,0.0441496287781986,0.384222107928745,0.483904276603928,Ctps2
ENSMUSG00000040808,2.37098971172555,0.453789914209737,0.793359911792948,0.133792224528668,0.199522810042848,S100g
ENSMUSG00000031364,1.94726669329507,0.182609340103514,0.651146325927584,0.44439996804945,0.543694549774156,Grpr
ENSMUSG00000083695,4.40288136202301,1.41618560980488,2.00817477745885,0.0181983733651395,0.0339839679072337,Rnf138rt1
ENSMUSG00000031367,3394.93259861559,-0.12948845660205,0.0587059955461464,0.0242371875312796,0.0439900859096206,Ap1s2
ENSMUSG00000031370,3817.64684452361,0.231484090271167,0.0519786995980837,7.92466309047435e-06,2.4879161955544e-05,Zrsr2
ENSMUSG00000031373,1692.90742513362,-0.311208680232743,0.0723127390388429,1.47457539764329e-05,4.48475898955236e-05,Car5b
ENSMUSG00000040749,361.983988543589,-0.692017267750492,0.104984078548211,2.37011390417217e-11,1.23236429903852e-10,Siah1b
ENSMUSG00000015401,3.9620690060613,-3.59946873993493,2.66760477674695,0.00293131013252029,0.00637319598665751,Tmem27
ENSMUSG00000015405,1.75483278722081,-0.00712230660448341,0.66614457243225,0.977009090805056,0.984403399914099,Ace2
ENSMUSG00000031377,11.3451390297749,-1.65104511248776,0.684773111082849,0.00159950902619178,0.00363700943074231,Bmx
ENSMUSG00000031379,6.57761542756981,-1.60611782518389,1.01295481658204,0.00874746310624376,0.0173862956663849,Pir
ENSMUSG00000031380,1.30882681313565,0.0344493995791564,0.639978459055972,0.846419468112794,0.889831453250175,Figf
ENSMUSG00000031381,1644.70549335847,-0.483971500950394,0.0603857848618972,8.13924445402266e-16,5.54408177108723e-15,Piga
ENSMUSG00000031382,1.46543316186435,-0.237035466972411,0.68065184387567,0.297009889845334,0.391870929449531,Asb11
ENSMUSG00000061778,779.564579844792,-0.208578843705774,0.0831955886656816,0.0113770310010028,0.0221069463556969,Mospd2
ENSMUSG00000047757,275.203422497873,-0.0217603718927998,0.142811844870174,0.875949513831325,0.91329506234284,Fancb
ENSMUSG00000040621,643.856135581572,1.77632911784982,0.112597850845778,7.38903161353372e-57,1.62579568468401e-55,Gemin8
ENSMUSG00000031342,2777.84024587011,4.85603434246975,0.11126037012883,0,0,Gpm6b
ENSMUSG00000040586,1579.1907470948,0.358012908786795,0.0835362577729892,1.57904508517485e-05,4.78567399549684e-05,Ofd1
ENSMUSG00000079317,364.987737850191,-0.260028067660389,0.114934959369971,0.0214215848065393,0.0392733256580286,Trappc2
ENSMUSG00000079316,1179.89961576118,-0.261135916510673,0.0723106229235956,0.000278437191609764,0.000714932350568139,Rab9
ENSMUSG00000051224,276.331851945494,0.209647759666057,0.147606519397567,0.145252721137186,0.214092808200878,Tceanc
ENSMUSG00000049775,140269.231597285,-0.536843404539561,0.052632182209036,1.35880359271262e-24,1.35775768872849e-23,Tmsb4x
ENSMUSG00000040522,3.44839549346696,-0.611841135844505,0.897755106109231,0.084767732681959,0.134389552179886,Tlr8
ENSMUSG00000044583,301.524196064426,0.743533597757277,0.127004001022733,2.37996932765895e-09,1.06110939285264e-08,Tlr7
ENSMUSG00000025742,4273.24865488068,0.210840923801618,0.0438967736393934,1.4887356040284e-06,5.09703807462733e-06,Prps2
ENSMUSG00000049176,9.85634384936603,0.259434509233005,0.704480050329927,0.29971971911988,0.394610698482884,Frmpd4
ENSMUSG00000031358,2243.24738602171,-0.147148250742363,0.0484917093730548,0.0023334245547062,0.00516556596748802,Msl3
ENSMUSG00000031355,39.5982093681337,-1.70619698993438,0.334231402870048,4.42288501707402e-08,1.75540644066189e-07,Arhgap6
ENSMUSG00000031352,2413.64953286307,-0.00355360138448345,0.0581123859061018,0.934256272020364,0.956923151129806,Hccs
ENSMUSG00000035299,696.022389608788,0.745655298608674,0.108785230379342,3.52721785381847e-12,1.94090426445723e-11,Mid1
ENSMUSG00000095562,4166.83541692902,0.392902270725939,0.202186453323626,0.0422088898899439,0.0723912899598752,Gm21887
ENSMUSG00000093806,3.12292843833019,1.24668656998892,1.65659377704351,0.0288484690490075,0.0513601658109074,Asmt
ENSMUSG00000040374,1122.23084859491,0.00322811846208406,0.0670939788262211,0.973286382016114,0.981921848264169,Pex2
ENSMUSG00000103034,1422.26583659013,-0.127723320149409,0.0666734687259104,0.0549446025269463,0.0917293985815851,UBC
ENSMUSG00000043542,38.7592404737853,0.710354325732247,0.374671949002979,0.0257086420922451,0.0462993325448548,Zc2hc1a
ENSMUSG00000040329,21.0608152605294,2.01174008848628,0.560965096007579,3.1104579918577e-05,9.09776841854285e-05,Il7
ENSMUSG00000027500,26.6606526236427,-0.855191447699568,0.420151454010243,0.0138884647414096,0.026523783712355,Stmn2
ENSMUSG00000040289,86.4148772208795,0.940502816148291,0.356920467914436,0.00277533733813786,0.00606200295197864,Hey1
ENSMUSG00000040269,494.457490474526,-0.0092496316600025,0.108799129535258,0.926911222293788,0.951589760174814,Mrps28
ENSMUSG00000027506,875.851248187324,0.549471430932638,0.0766367330339371,5.09154384974461e-13,2.97063932926298e-12,Tpd52
ENSMUSG00000069114,880.928700855519,1.75505122870284,0.0893791768989936,1.33859123037835e-86,4.8047405960447e-85,Zbtb10
ENSMUSG00000040209,147.784916412674,3.06559531844849,0.292462534704696,1.36930001418026e-26,1.47110038764828e-25,Zfp704
ENSMUSG00000027508,6737.89453236664,0.0231907991586266,0.0565802493415888,0.705588108169642,0.777784570412304,Pag1
ENSMUSG00000027533,819.84477454709,-0.397736839818007,0.0864856274583464,3.42720790416716e-06,1.12587610145753e-05,Fabp5
ENSMUSG00000049230,464.892842253207,0.156335144603597,0.133477659029455,0.23059328590329,0.317190481925073,Gm9833
ENSMUSG00000062515,5.08244590610909,-0.0527610912148523,0.536388183427905,0.866374749622994,0.905554606120974,Fabp4
ENSMUSG00000027531,3554.57257979708,-0.140045055272821,0.0539323281997558,0.00893792257215436,0.0177301614451828,Impa1
ENSMUSG00000058921,1.76975691568457,-0.167800094757746,0.665345019960229,0.392709093503854,0.493258619791764,Slc10a5
ENSMUSG00000039795,797.115453379222,0.359561457873366,0.0775876275501425,3.19401677794946e-06,1.05393758455617e-05,Zfand1
ENSMUSG00000027536,143.371988190379,1.66359974046734,0.204652094502467,6.47405265233678e-17,4.61357695416754e-16,Chmp4c
ENSMUSG00000027534,297.266584483402,0.829627114077012,0.129448415152982,6.49036616587927e-11,3.27843463463253e-10,Snx16
ENSMUSG00000039717,22.7274345352387,9.38265815007748,2.72353480949563,2.42964107732477e-12,1.35465099150198e-11,Ralyl
ENSMUSG00000027550,2088.50792816505,0.56794047336316,0.0714508547623399,1.46335938527058e-15,9.84292422441495e-15,Lrrcc1
ENSMUSG00000027552,571.448556073856,0.194351315368353,0.0920621574912561,0.0337470226891187,0.0591617285000103,E2f5
ENSMUSG00000078784,1969.15712550408,0.0798444518509957,0.068104619305017,0.239111798771593,0.326763330315194,1810022K09Rik
ENSMUSG00000027555,20.818298119912,-0.648332360929891,0.553211021620025,0.0952749673205761,0.148716777647288,Car13
ENSMUSG00000027556,20.7837964238112,-6.72761016664821,1.31521776167034,7.15626982904084e-09,3.07362479726491e-08,Car1
ENSMUSG00000027559,1.5593375072122,-0.463139066952372,0.887791710265945,0.0357867405143892,0.0623865089226897,Car3
ENSMUSG00000027562,929.275299028514,-1.04957456254153,0.0769951113875938,1.20348642499888e-42,1.99022415378265e-41,Car2
ENSMUSG00000078783,10.3376933388587,-1.03692970005964,0.623143251682913,0.0189948450189706,0.0353484285874476,Gm9733
ENSMUSG00000095788,45.3722361229472,-1.28982606001004,0.376595338397693,0.000111968069751343,0.000304883515222238,Sirpb1a
ENSMUSG00000095028,17.2654455707818,-1.89161662217729,0.465853538294501,5.36320353457166e-06,1.72370506832179e-05,Sirpb1b
ENSMUSG00000074677,20.775733021788,-1.67920314601993,0.46209394872359,3.40072591706888e-05,9.89845073544452e-05,Sirpb1c
ENSMUSG00000078780,6.14255030724615,-1.06386687245273,0.893983318580655,0.0310563053743285,0.0548707185121118,Gm5150
ENSMUSG00000047213,8823.786661909,0.0908974961668033,0.0502412713619991,0.0706979341390915,0.114471719989478,Ythdf3
ENSMUSG00000039519,5.69570095452587,-2.97440416435884,1.21993419548776,0.000909937738085111,0.00215589506979313,Cyp7b1
ENSMUSG00000027599,2073.10246746447,-0.294861941145271,0.0595679484045498,6.6280578332773e-07,2.34716719542609e-06,Armc1
ENSMUSG00000027601,1921.1090140339,0.0883974285942079,0.0535583984315937,0.10093711973755,0.156333113071342,Mtfr1
ENSMUSG00000069094,10934.1815711638,-0.202136447482011,0.0390966377767323,2.24144614140702e-07,8.31561038124281e-07,Pde7a
ENSMUSG00000082766,1.69610219559433,-0.182170744565056,0.663306792285916,0.38244087186401,0.48208965058242,1700064H15Rik
ENSMUSG00000003617,45.3358980644689,0.174221220258967,0.272967442164563,0.485173990848655,0.581924886775512,Cp
ENSMUSG00000027615,3293.328815433,-0.319741527599125,0.0520697190029898,7.09194280363388e-10,3.30081520749951e-09,Hps3
ENSMUSG00000002428,5994.05676065153,-0.14857001455046,0.0577365909527967,0.00975646742822341,0.0192047320693536,Hltf
ENSMUSG00000019528,2290.49343997397,-0.33043570688189,0.0534322699302663,5.41039688763765e-10,2.54292626413382e-09,Gyg
ENSMUSG00000001865,13.28949225168,-1.13731186717149,0.53870883783327,0.00699766714234662,0.0142198876524231,Cpa3
ENSMUSG00000027630,9219.49196499269,-0.369609511502442,0.04806669710631,1.36075284204003e-14,8.65216643808145e-14,Tbl1xr1
ENSMUSG00000027699,2061.68635648472,-0.357704417037892,0.0531692088225324,1.45741116115425e-11,7.70134025388771e-11,Ect2
ENSMUSG00000027698,1154.18578310872,0.056754246909676,0.0708653887176141,0.420315453486895,0.521270132506875,Nceh1
ENSMUSG00000039304,2447.32901339043,0.496653469463287,0.0507641992194033,9.65479927776319e-23,8.9899858427373e-22,Tnfsf10
ENSMUSG00000039286,115.074674586585,0.219171092631068,0.179582812854768,0.205117754683518,0.287944884424605,Fndc3b
ENSMUSG00000027695,25.9695714979563,1.02135454870947,0.460487048457077,0.00666424920722196,0.0135955571176144,Pld1
ENSMUSG00000027692,7909.11724022463,0.195883377317322,0.0566493569821052,0.000523287695668822,0.00128804276829083,Tnik
ENSMUSG00000027690,2.01522615545205,0.0677431354418357,0.669932019089408,0.442825076267796,0.542321465259412,Slc2a2
ENSMUSG00000050192,745.19357128873,-0.132523500554901,0.0852383011157413,0.116917108607755,0.178163730540145,Eif5a2
ENSMUSG00000039221,3366.0166406569,0.312362196780004,0.0746442258926682,2.41675160322838e-05,7.16289126238427e-05,Rpl22l1
ENSMUSG00000037737,21.1998194434445,-0.743463809440396,0.477865068414025,0.0441364556292117,0.0753487896758203,Actrt3
ENSMUSG00000037730,2454.41409175423,-0.0172446026579904,0.0470017407645306,0.710196655768436,0.782049697224149,Mynn
ENSMUSG00000027702,2.02973064047191,0.679938300709698,1.06000611310597,0.0491613862093529,0.0830264607945902,Lrrc34
ENSMUSG00000027706,7412.78011661409,0.0324504661251706,0.0588023945437707,0.56630104591326,0.656337898462672,Sec62
ENSMUSG00000037661,460.101427793009,-1.58948953550275,0.105716794738265,6.71817845980546e-52,1.34519002630912e-50,Gpr160
ENSMUSG00000037652,9955.82674005805,0.366259811437089,0.0611066908417006,1.22842397989436e-09,5.61019899114465e-09,Phc3
ENSMUSG00000037643,899.008197791198,0.212878470631845,0.0820142876525629,0.00882783840248979,0.0175385877609981,Prkci
ENSMUSG00000027660,7454.56254159569,1.00886240917887,0.0524457506187315,6.34549184810714e-83,2.17731436144963e-81,Skil
ENSMUSG00000027663,1678.9599441124,0.49693795610769,0.0652147208414904,1.82974139455463e-14,1.15539973426721e-13,Zmat3
ENSMUSG00000027665,6177.11446549841,0.202145628561061,0.0475564758504935,2.07475149981025e-05,6.20116632080663e-05,Pik3ca
ENSMUSG00000091091,1.37100302875708,0.0329877847375216,0.632531303378528,0.87004942576408,0.908359356246421,Kcnmb3
ENSMUSG00000027667,2178.9760563134,0.144768273177487,0.0555034624896496,0.00887245611178787,0.0176137531935047,Zfp639
